ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount
327,20200224,20200307,20200302,20718,SO47308,1,782.99
377,20200224,20200307,20200302,13316,SO47309,1,2181.5625
354,20200224,20200307,20200302,26303,SO47310,1,2071.4196
333,20200224,20200307,20200302,15252,SO47311,1,782.99
333,20200224,20200307,20200302,15280,SO47312,1,782.99
373,20200224,20200307,20200302,21231,SO47313,1,2181.5625
362,20200224,20200307,20200302,12673,SO47314,1,2049.0982
379,20200225,20200308,20200303,13840,SO47315,1,2181.5625
369,20200225,20200308,20200303,13361,SO47316,1,2443.35
379,20200225,20200308,20200303,14154,SO47317,1,2181.5625
375,20200225,20200308,20200303,13273,SO47318,1,2181.5625
370,20200225,20200308,20200303,13299,SO47319,1,2443.35
377,20200225,20200308,20200303,13315,SO47320,1,2181.5625
373,20200225,20200308,20200303,13354,SO47321,1,2181.5625
343,20200225,20200308,20200303,15287,SO47322,1,782.99
362,20200226,20200309,20200304,28529,SO47323,1,2049.0982
377,20200226,20200309,20200304,13400,SO47324,1,2181.5625
373,20200226,20200309,20200304,13278,SO47325,1,2181.5625
379,20200226,20200309,20200304,13288,SO47326,1,2181.5625
377,20200226,20200309,20200304,13304,SO47327,1,2181.5625
360,20200226,20200309,20200304,12681,SO47328,1,2049.0982
379,20200227,20200310,20200305,13367,SO47329,1,2181.5625
369,20200227,20200310,20200305,16324,SO47330,1,2443.35
333,20200227,20200310,20200305,20807,SO47331,1,782.99
356,20200227,20200310,20200305,20350,SO47332,1,2071.4196
368,20200227,20200310,20200305,21229,SO47333,1,2443.35
369,20200227,20200310,20200305,21557,SO47334,1,2443.35
356,20200227,20200310,20200305,12581,SO47335,1,2071.4196
339,20200227,20200310,20200305,26027,SO47336,1,782.99
354,20200228,20200311,20200306,28520,SO47337,1,2071.4196
373,20200228,20200311,20200306,16277,SO47338,1,2181.5625
371,20200228,20200311,20200306,15626,SO47339,1,2181.5625
369,20200228,20200311,20200306,13401,SO47340,1,2443.35
368,20200228,20200311,20200306,25104,SO47341,1,2443.35
360,20200228,20200311,20200306,26304,SO47342,1,2049.0982
379,20200228,20200311,20200306,21553,SO47343,1,2181.5625
354,20200228,20200311,20200306,12686,SO47344,1,2071.4196
356,20200228,20200311,20200306,12583,SO47345,1,2071.4196
360,20200228,20200311,20200306,12585,SO47346,1,2049.0982
321,20200228,20200311,20200306,26025,SO47347,1,782.99
331,20200228,20200311,20200306,26028,SO47348,1,782.99
321,20200229,20200312,20200307,19255,SO47460,1,782.99
356,20200229,20200312,20200307,26320,SO47461,1,2071.4196
375,20200301,20200313,20200308,15926,SO47462,1,2181.5625
373,20200301,20200313,20200308,14203,SO47463,1,2181.5625
370,20200301,20200313,20200308,16461,SO47464,1,2443.35
341,20200301,20200313,20200308,15303,SO47465,1,782.99
381,20200301,20200313,20200308,24887,SO47466,1,1000.4375
371,20200301,20200313,20200308,13446,SO47467,1,2181.5625
329,20200301,20200313,20200308,26152,SO47468,1,782.99
383,20200302,20200314,20200309,19301,SO47469,1,1000.4375
358,20200302,20200314,20200309,28685,SO47470,1,2049.0982
370,20200302,20200314,20200309,14539,SO47471,1,2443.35
379,20200302,20200314,20200309,13438,SO47472,1,2181.5625
369,20200302,20200314,20200309,21875,SO47473,1,2443.35
379,20200302,20200314,20200309,21893,SO47474,1,2181.5625
369,20200302,20200314,20200309,21945,SO47475,1,2443.35
352,20200302,20200314,20200309,12693,SO47476,1,2071.4196
352,20200303,20200315,20200310,28560,SO47477,1,2071.4196
325,20200303,20200315,20200310,20811,SO47478,1,782.99
331,20200303,20200315,20200310,20832,SO47479,1,782.99
371,20200303,20200315,20200310,21568,SO47480,1,2181.5625
373,20200303,20200315,20200310,21899,SO47481,1,2181.5625
370,20200303,20200315,20200310,21948,SO47482,1,2443.35
379,20200304,20200316,20200311,14424,SO47483,1,2181.5625
371,20200304,20200316,20200311,16452,SO47484,1,2181.5625
371,20200304,20200316,20200311,14524,SO47485,1,2181.5625
377,20200304,20200316,20200311,14538,SO47486,1,2181.5625
377,20200305,20200317,20200312,16427,SO47487,1,2181.5625
379,20200305,20200317,20200312,13426,SO47488,1,2181.5625
368,20200305,20200317,20200312,21888,SO47489,1,2443.35
371,20200305,20200317,20200312,21895,SO47490,1,2181.5625
369,20200306,20200318,20200313,15932,SO47491,1,2443.35
335,20200306,20200318,20200313,19181,SO47492,1,782.99
358,20200307,20200319,20200314,28569,SO47493,1,2049.0982
373,20200307,20200319,20200314,15927,SO47494,1,2181.5625
368,20200307,20200319,20200314,16196,SO47495,1,2443.35
371,20200307,20200319,20200314,16470,SO47496,1,2181.5625
370,20200307,20200319,20200314,14170,SO47497,1,2443.35
325,20200307,20200319,20200314,27071,SO47498,1,782.99
377,20200307,20200319,20200314,21572,SO47499,1,2181.5625
369,20200307,20200319,20200314,21951,SO47500,1,2443.35
360,20200307,20200319,20200314,12214,SO47501,1,2049.0982
383,20200308,20200320,20200315,19278,SO47502,1,1000.4375
383,20200308,20200320,20200315,19299,SO47503,1,1000.4375
360,20200308,20200320,20200315,11605,SO47504,1,2049.0982
352,20200308,20200320,20200315,26307,SO47505,1,2071.4196
354,20200308,20200320,20200315,26324,SO47506,1,2071.4196
333,20200308,20200320,20200315,15311,SO47507,1,782.99
370,20200308,20200320,20200315,21892,SO47508,1,2443.35
368,20200308,20200320,20200315,21957,SO47509,1,2443.35
352,20200308,20200320,20200315,12688,SO47510,1,2071.4196
375,20200309,20200321,20200316,14200,SO47511,1,2181.5625
373,20200309,20200321,20200316,16446,SO47512,1,2181.5625
368,20200309,20200321,20200316,15675,SO47513,1,2443.35
377,20200309,20200321,20200316,15684,SO47514,1,2181.5625
354,20200309,20200321,20200316,26308,SO47515,1,2071.4196
362,20200309,20200321,20200316,26309,SO47516,1,2049.0982
343,20200309,20200321,20200316,15308,SO47517,1,782.99
373,20200309,20200321,20200316,21946,SO47518,1,2181.5625
337,20200309,20200321,20200316,26153,SO47519,1,782.99
389,20200310,20200322,20200317,19263,SO47520,1,1000.4375
369,20200310,20200322,20200317,16445,SO47521,1,2443.35
387,20200310,20200322,20200317,14089,SO47522,1,1000.4375
371,20200310,20200322,20200317,13443,SO47523,1,2181.5625
370,20200310,20200322,20200317,21567,SO47524,1,2443.35
379,20200310,20200322,20200317,21889,SO47525,1,2181.5625
354,20200310,20200322,20200317,12215,SO47526,1,2071.4196
360,20200310,20200322,20200317,28559,SO47527,1,2049.0982
352,20200311,20200323,20200318,11598,SO47528,1,2071.4196
377,20200311,20200323,20200318,13429,SO47529,1,2181.5625
329,20200311,20200323,20200318,15312,SO47530,1,782.99
339,20200311,20200323,20200318,15325,SO47531,1,782.99
383,20200311,20200323,20200318,24888,SO47532,1,1000.4375
371,20200311,20200323,20200318,21886,SO47533,1,2181.5625
329,20200311,20200323,20200318,26148,SO47534,1,782.99
385,20200312,20200324,20200319,14083,SO47535,1,1000.4375
387,20200312,20200324,20200319,14088,SO47536,1,1000.4375
371,20200312,20200324,20200319,13436,SO47537,1,2181.5625
379,20200312,20200324,20200319,13449,SO47538,1,2181.5625
329,20200312,20200324,20200319,20824,SO47539,1,782.99
362,20200312,20200324,20200319,26326,SO47540,1,2049.0982
341,20200312,20200324,20200319,15314,SO47541,1,782.99
373,20200312,20200324,20200319,21571,SO47542,1,2181.5625
377,20200312,20200324,20200319,21956,SO47543,1,2181.5625
358,20200312,20200324,20200319,12694,SO47544,1,2049.0982
354,20200312,20200324,20200319,28553,SO47545,1,2071.4196
360,20200313,20200325,20200320,28683,SO47546,1,2049.0982
333,20200313,20200325,20200320,20166,SO47547,1,782.99
331,20200313,20200325,20200320,20834,SO47548,1,782.99
343,20200313,20200325,20200320,19256,SO47549,1,782.99
337,20200313,20200325,20200320,15290,SO47550,1,782.99
371,20200313,20200325,20200320,21878,SO47551,1,2181.5625
368,20200313,20200325,20200320,21950,SO47552,1,2443.35
354,20200313,20200325,20200320,12698,SO47553,1,2071.4196
362,20200313,20200325,20200320,12222,SO47554,1,2049.0982
368,20200313,20200325,20200320,15674,SO47555,1,2443.35
379,20200314,20200326,20200321,14701,SO47556,1,2181.5625
377,20200314,20200326,20200321,13431,SO47557,1,2181.5625
370,20200314,20200326,20200321,25981,SO47558,1,2443.35
362,20200314,20200326,20200321,12699,SO47559,1,2049.0982
325,20200315,20200327,20200322,27053,SO47560,1,782.99
321,20200315,20200327,20200322,15328,SO47561,1,782.99
377,20200315,20200327,20200322,21944,SO47562,1,2181.5625
368,20200315,20200327,20200322,21955,SO47563,1,2443.35
356,20200315,20200327,20200322,12210,SO47564,1,2071.4196
377,20200316,20200328,20200323,15697,SO47565,1,2181.5625
389,20200316,20200328,20200323,24613,SO47566,1,1000.4375
379,20200316,20200328,20200323,21570,SO47567,1,2181.5625
375,20200316,20200328,20200323,21885,SO47568,1,2181.5625
379,20200316,20200328,20200323,21959,SO47569,1,2181.5625
352,20200317,20200329,20200324,28562,SO47570,1,2071.4196
377,20200317,20200329,20200324,14185,SO47571,1,2181.5625
368,20200317,20200329,20200324,29149,SO47572,1,2443.35
369,20200317,20200329,20200324,13435,SO47573,1,2443.35
333,20200317,20200329,20200324,20171,SO47574,1,782.99
362,20200317,20200329,20200324,26315,SO47575,1,2049.0982
377,20200317,20200329,20200324,21877,SO47576,1,2181.5625
370,20200317,20200329,20200324,21891,SO47577,1,2443.35
352,20200317,20200329,20200324,12687,SO47578,1,2071.4196
371,20200318,20200330,20200325,16197,SO47579,1,2181.5625
389,20200318,20200330,20200325,14080,SO47580,1,1000.4375
375,20200318,20200330,20200325,29152,SO47581,1,2181.5625
373,20200318,20200330,20200325,13433,SO47582,1,2181.5625
379,20200318,20200330,20200325,13442,SO47583,1,2181.5625
341,20200318,20200330,20200325,19194,SO47584,1,782.99
329,20200318,20200330,20200325,15320,SO47585,1,782.99
327,20200318,20200330,20200325,15322,SO47586,1,782.99
371,20200318,20200330,20200325,21874,SO47587,1,2181.5625
379,20200319,20200331,20200326,16428,SO47588,1,2181.5625
383,20200319,20200331,20200326,14036,SO47589,1,1000.4375
356,20200319,20200331,20200326,26312,SO47590,1,2071.4196
360,20200319,20200331,20200326,26313,SO47591,1,2049.0982
385,20200319,20200331,20200326,24614,SO47592,1,1000.4375
325,20200319,20200331,20200326,26135,SO47593,1,782.99
343,20200319,20200331,20200326,26154,SO47594,1,782.99
369,20200320,20200401,20200327,14186,SO47595,1,2443.35
373,20200320,20200401,20200327,16199,SO47596,1,2181.5625
373,20200320,20200401,20200327,25971,SO47597,1,2181.5625
358,20200320,20200401,20200327,26306,SO47598,1,2049.0982
362,20200320,20200401,20200327,26327,SO47599,1,2049.0982
389,20200321,20200402,20200328,17188,SO47600,1,1000.4375
379,20200321,20200402,20200328,14192,SO47601,1,2181.5625
323,20200321,20200402,20200328,19174,SO47602,1,782.99
379,20200321,20200402,20200328,21562,SO47603,1,2181.5625
375,20200321,20200402,20200328,21876,SO47604,1,2181.5625
389,20200322,20200403,20200329,17187,SO47605,1,1000.4375
375,20200322,20200403,20200329,15928,SO47606,1,2181.5625
389,20200322,20200403,20200329,14081,SO47607,1,1000.4375
352,20200322,20200403,20200329,26322,SO47608,1,2071.4196
335,20200322,20200403,20200329,15309,SO47609,1,782.99
339,20200322,20200403,20200329,27075,SO47610,1,782.99
331,20200322,20200403,20200329,26140,SO47611,1,782.99
369,20200323,20200404,20200330,16465,SO47612,1,2443.35
387,20200323,20200404,20200330,14037,SO47613,1,1000.4375
331,20200323,20200404,20200330,15302,SO47614,1,782.99
343,20200323,20200404,20200330,15329,SO47615,1,782.99
371,20200323,20200404,20200330,21873,SO47616,1,2181.5625
377,20200323,20200404,20200330,21943,SO47617,1,2181.5625
379,20200323,20200404,20200330,21947,SO47618,1,2181.5625
356,20200323,20200404,20200330,12689,SO47619,1,2071.4196
352,20200323,20200404,20200330,12239,SO47620,1,2071.4196
385,20200324,20200405,20200331,14044,SO47621,1,1000.4375
339,20200324,20200405,20200331,20837,SO47622,1,782.99
369,20200324,20200405,20200331,21569,SO47623,1,2443.35
371,20200324,20200405,20200331,21949,SO47624,1,2181.5625
377,20200324,20200405,20200331,21958,SO47625,1,2181.5625
321,20200324,20200405,20200331,26150,SO47626,1,782.99
370,20200325,20200406,20200401,16444,SO47627,1,2443.35
369,20200325,20200406,20200401,16509,SO47628,1,2443.35
370,20200325,20200406,20200401,15685,SO47629,1,2443.35
354,20200325,20200406,20200401,26311,SO47630,1,2071.4196
352,20200325,20200406,20200401,26325,SO47631,1,2071.4196
343,20200325,20200406,20200401,27060,SO47632,1,782.99
371,20200325,20200406,20200401,21894,SO47633,1,2181.5625
356,20200325,20200406,20200401,11570,SO47634,1,2071.4196
354,20200325,20200406,20200401,12216,SO47635,1,2071.4196
331,20200325,20200406,20200401,26142,SO47636,1,782.99
371,20200326,20200407,20200402,13447,SO47637,1,2181.5625
362,20200326,20200407,20200402,26319,SO47638,1,2049.0982
329,20200326,20200407,20200402,15321,SO47639,1,782.99
354,20200327,20200408,20200403,26317,SO47640,1,2071.4196
321,20200327,20200408,20200403,27062,SO47641,1,782.99
383,20200328,20200409,20200404,17109,SO47642,1,1000.4375
389,20200328,20200409,20200404,19290,SO47643,1,1000.4375
375,20200328,20200409,20200404,15693,SO47644,1,2181.5625
375,20200328,20200409,20200404,14555,SO47645,1,2181.5625
352,20200328,20200409,20200404,20373,SO47646,1,2071.4196
368,20200328,20200409,20200404,21897,SO47647,1,2443.35
356,20200328,20200409,20200404,12263,SO47648,1,2071.4196
377,20200329,20200410,20200405,16447,SO47649,1,2181.5625
370,20200329,20200410,20200405,16512,SO47650,1,2443.35
377,20200329,20200410,20200405,25911,SO47651,1,2181.5625
333,20200329,20200410,20200405,20825,SO47652,1,782.99
325,20200329,20200410,20200405,20163,SO47653,1,782.99
387,20200329,20200410,20200405,24615,SO47654,1,1000.4375
385,20200329,20200410,20200405,24889,SO47655,1,1000.4375
368,20200329,20200410,20200405,21882,SO47656,1,2443.35
327,20200329,20200410,20200405,26138,SO47657,1,782.99
362,20200330,20200411,20200406,12283,SO47731,1,2049.0982
369,20200330,20200411,20200406,13452,SO47732,1,2443.35
375,20200330,20200411,20200406,13461,SO47733,1,2181.5625
333,20200330,20200411,20200406,15333,SO47734,1,782.99
343,20200330,20200411,20200406,27084,SO47735,1,782.99
358,20200330,20200411,20200406,12705,SO47736,1,2049.0982
356,20200330,20200411,20200406,13018,SO47737,1,2071.4196
327,20200330,20200411,20200406,26165,SO47738,1,782.99
329,20200331,20200412,20200407,20839,SO47739,1,782.99
325,20200331,20200412,20200407,15337,SO47740,1,782.99
337,20200331,20200412,20200407,15343,SO47741,1,782.99
375,20200331,20200412,20200407,22180,SO47742,1,2181.5625
362,20200331,20200412,20200407,12988,SO47743,1,2049.0982
360,20200331,20200412,20200407,12989,SO47744,1,2049.0982
360,20200331,20200412,20200407,12998,SO47745,1,2049.0982
358,20200331,20200412,20200407,13022,SO47746,1,2049.0982
371,20200401,20200413,20200408,16253,SO47747,1,2181.5625
352,20200401,20200413,20200408,26485,SO47748,1,2071.4196
371,20200401,20200413,20200408,22172,SO47749,1,2181.5625
369,20200401,20200413,20200408,21976,SO47750,1,2443.35
369,20200401,20200413,20200408,21983,SO47751,1,2443.35
377,20200401,20200413,20200408,21994,SO47752,1,2181.5625
360,20200401,20200413,20200408,13020,SO47753,1,2049.0982
389,20200402,20200414,20200409,14104,SO47754,1,1000.4375
387,20200402,20200414,20200409,17195,SO47755,1,1000.4375
354,20200402,20200414,20200409,12272,SO47756,1,2071.4196
379,20200402,20200414,20200409,16530,SO47757,1,2181.5625
371,20200402,20200414,20200409,16550,SO47758,1,2181.5625
375,20200402,20200414,20200409,14773,SO47759,1,2181.5625
371,20200402,20200414,20200409,13482,SO47760,1,2181.5625
325,20200403,20200415,20200410,20548,SO47761,1,782.99
352,20200403,20200415,20200410,26330,SO47762,1,2071.4196
379,20200403,20200415,20200410,22170,SO47763,1,2181.5625
356,20200404,20200416,20200411,28711,SO47764,1,2071.4196
360,20200404,20200416,20200411,26343,SO47765,1,2049.0982
358,20200404,20200416,20200411,26329,SO47766,1,2049.0982
381,20200404,20200416,20200411,24902,SO47767,1,1000.4375
371,20200404,20200416,20200411,21985,SO47768,1,2181.5625
360,20200404,20200416,20200411,12703,SO47769,1,2049.0982
343,20200404,20200416,20200411,26375,SO47770,1,782.99
377,20200405,20200417,20200412,22181,SO47771,1,2181.5625
369,20200405,20200417,20200412,22195,SO47772,1,2443.35
325,20200405,20200417,20200412,15345,SO47773,1,782.99
333,20200405,20200417,20200412,15346,SO47774,1,782.99
369,20200405,20200417,20200412,21980,SO47775,1,2443.35
352,20200405,20200417,20200412,13007,SO47776,1,2071.4196
339,20200405,20200417,20200412,26162,SO47777,1,782.99
354,20200406,20200418,20200413,12284,SO47778,1,2071.4196
375,20200406,20200418,20200413,16269,SO47779,1,2181.5625
381,20200406,20200418,20200413,14105,SO47780,1,1000.4375
379,20200406,20200418,20200413,25991,SO47781,1,2181.5625
377,20200406,20200418,20200413,22032,SO47782,1,2181.5625
371,20200406,20200418,20200413,22197,SO47783,1,2181.5625
356,20200406,20200418,20200413,13078,SO47784,1,2071.4196
356,20200407,20200419,20200414,28708,SO47785,1,2071.4196
370,20200407,20200419,20200414,14719,SO47786,1,2443.35
368,20200407,20200419,20200414,16585,SO47787,1,2443.35
379,20200408,20200420,20200415,16546,SO47788,1,2181.5625
375,20200408,20200420,20200415,13453,SO47789,1,2181.5625
371,20200408,20200420,20200415,22173,SO47790,1,2181.5625
358,20200408,20200420,20200415,13036,SO47791,1,2049.0982
369,20200409,20200421,20200416,16207,SO47792,1,2443.35
368,20200409,20200421,20200416,14716,SO47793,1,2443.35
354,20200409,20200421,20200416,20375,SO47794,1,2071.4196
379,20200409,20200421,20200416,22004,SO47795,1,2181.5625
371,20200409,20200421,20200416,21979,SO47796,1,2181.5625
371,20200409,20200421,20200416,21986,SO47797,1,2181.5625
354,20200409,20200421,20200416,13000,SO47798,1,2071.4196
360,20200410,20200422,20200417,12264,SO47799,1,2049.0982
373,20200410,20200422,20200417,14798,SO47800,1,2181.5625
329,20200410,20200422,20200417,20555,SO47801,1,782.99
341,20200410,20200422,20200417,20850,SO47802,1,782.99
379,20200410,20200422,20200417,22000,SO47803,1,2181.5625
370,20200410,20200422,20200417,22178,SO47804,1,2443.35
379,20200410,20200422,20200417,22198,SO47805,1,2181.5625
341,20200410,20200422,20200417,15348,SO47806,1,782.99
379,20200410,20200422,20200417,16575,SO47807,1,2181.5625
343,20200410,20200422,20200417,26161,SO47808,1,782.99
